from_core,to_core,effective_resistance_2012,effective_resistance_2016,effective_resistance_2020,effective_resistance_2024,absolute_change_2012_2024,percent_change_2012_2024,direction
27,28,0.8892178981163955,0.8495102727970054,0.8141936434808403,0.8665133208206943,-0.02270457729570119,-2.553319871742982,decrease
27,30,0.706709821040804,0.6793913589219419,0.6398581290123326,0.682043399793707,-0.02466642124709706,-3.4903181635101217,decrease
27,31,0.9936973340489643,0.935410455204194,0.9188307356909245,0.9423350613191113,-0.051362272729853053,-5.168804521248941,decrease
27,32,1.05320192199023,0.9997378550556661,0.9833720073814536,1.0064633763624773,-0.0467385456277527,-4.437757342811445,decrease
27,33,0.9633469523642251,0.9315003038995175,0.8939456061243967,0.9557502765426495,-0.007596675821575527,-0.7885711168683236,decrease
27,36,0.7299971720849532,0.7020066158725888,0.6621562423073528,0.6970025387860033,-0.032994633298949916,-4.519830289850791,decrease
27,38,0.8016838559055313,0.7582720896031081,0.7309824853986255,0.7788220004045447,-0.022861855500986517,-2.8517295605464343,decrease
27,40,0.9486641157260844,0.88821315807345,0.861131058878634,0.9258768619041022,-0.022787253821982212,-2.402036025631833,decrease
27,41,0.6855159859136816,0.639848721393937,0.6340353299051023,0.6413060780267319,-0.04420990788694967,-6.449143243249832,decrease
27,42,0.7215184338314675,0.6849946798067158,0.6643732342071342,0.6912622642950906,-0.030256169536376887,-4.193402152694567,decrease
27,43,0.9209955979295451,0.8865679992935156,0.859053195838668,0.8700674759359133,-0.050928121993631836,-5.529681369609301,decrease
27,45,1.0235890728951635,0.9916694757966212,0.9535312523846255,0.9705359519584881,-0.05305312093667547,-5.183048778218952,decrease
27,49,1.1415505421413519,1.1052597440745364,1.0701536695621057,1.0906109905851948,-0.05093955155615704,-4.46231241418389,decrease
27,50,1.2498470293337882,1.2330856112441468,1.180784392291357,1.2392509926498345,-0.010596036683953702,-0.8477866839113709,decrease
27,53,1.5916506704634552,1.55144348881308,1.5014286562688286,1.5391650126595084,-0.05248565780394676,-3.2975613793863476,decrease
28,30,0.5573860217007833,0.5650592294345468,0.5105590188760979,0.5815038356945852,0.024117813993801862,4.326949915286684,increase
